,NewsID,NewsCategory,BertEmotion,Text2Emotion,NewsSensitivity,NewsPolarity,NewsHandler,CommentUserName,Emotion,Location,CreatedAt
2611,1553459097034539009,sport,Sadness,Fear,0.0,Neutral,BBCWorld,827633633326407680,Joy,west london,2018-10-30T18:20:10.000Z
2612,1553459097034539009,sport,Sadness,Fear,0.0,Neutral,BBCWorld,1304755054424010753,Love,empty,2018-10-30T18:20:10.000Z
2613,1553459097034539009,sport,Sadness,Fear,0.0,Neutral,BBCWorld,1163333780100112384,Sadness,kulin nation melbourne,2018-10-30T18:20:10.000Z
2614,1553349572298260484,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1451473954770616338,Fear,empty,2022-07-28T19:47:43.000Z
2615,1553349572298260484,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1463248801880285195,Fear,iraq,2022-07-28T19:47:43.000Z
2616,1553349572298260484,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1543985870566559745,Fear,usa,2022-07-28T19:47:43.000Z
2617,1553349572298260484,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1533787271413092353,Love,empty,2022-07-28T19:47:43.000Z
2618,1553349572298260484,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1349852526,Love,usa,2022-07-28T19:47:43.000Z
2619,1553349572298260484,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1511043263465205765,Sadness,empty,2022-07-28T19:47:43.000Z
2620,1553349572298260484,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1433269015351156738,Love,empty,2022-07-28T19:47:43.000Z
2621,1553349572298260484,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1518896759522697218,Sadness,empty,2022-07-28T19:47:43.000Z
2622,1553349572298260484,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1551320577444560905,Sadness,empty,2022-07-28T19:47:43.000Z
2623,1553349572298260484,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1553350262106243072,Fear,empty,2022-07-28T19:47:43.000Z
2624,1553338306263384067,politics,Sadness,Fear,0.4,Negative,BBCWorld,798116294746849280,Sadness,cape town south africa,2022-06-22T15:45:41.000Z
2625,1553338306263384067,politics,Sadness,Fear,0.4,Negative,BBCWorld,1307973602889826309,Love,western nc,2022-06-22T15:45:41.000Z
2626,1553338306263384067,politics,Sadness,Fear,0.4,Negative,BBCWorld,1374865289905586182,Love,rva,2022-06-22T15:45:41.000Z
2627,1553338306263384067,politics,Sadness,Fear,0.4,Negative,BBCWorld,53926585,Sadness,california usa,2022-06-22T15:45:41.000Z
2628,1553338306263384067,politics,Sadness,Fear,0.4,Negative,BBCWorld,97568896,Love,washington dc,2022-06-22T15:45:41.000Z
2629,1553338306263384067,politics,Sadness,Fear,0.4,Negative,BBCWorld,980959752355168256,Love,empty,2022-06-22T15:45:41.000Z
2630,1553338306263384067,politics,Sadness,Fear,0.4,Negative,BBCWorld,1491796233928658950,Fear,empty,2022-06-22T15:45:41.000Z
2631,1553338306263384067,politics,Sadness,Fear,0.4,Negative,BBCWorld,1491796233928658950,Love,empty,2022-06-22T15:45:41.000Z
2632,1553338306263384067,politics,Sadness,Fear,0.4,Negative,BBCWorld,1491796233928658950,Love,empty,2022-06-22T15:45:41.000Z
2633,1553338306263384067,politics,Sadness,Fear,0.4,Negative,BBCWorld,1519698943604445184,Love,empty,2022-06-22T15:45:41.000Z
2634,1553331951586738178,business,Fear,Fear,0.0,Neutral,BBCWorld,1347850261612556290,Sadness,muswellbrook new south wales,2017-11-25T15:40:10.000Z
2635,1553331951586738178,business,Fear,Fear,0.0,Neutral,BBCWorld,1238960143930396673,Love,empty,2017-11-25T15:40:10.000Z
2636,1553331951586738178,business,Fear,Fear,0.0,Neutral,BBCWorld,1544913619627941889,Love,empty,2017-11-25T15:40:10.000Z
2637,1553331951586738178,business,Fear,Fear,0.0,Neutral,BBCWorld,1393991269567848450,Fear,empty,2017-11-25T15:40:10.000Z
2638,1553331951586738178,business,Fear,Fear,0.0,Neutral,BBCWorld,1500856564898484237,Love,ukraine,2017-11-25T15:40:10.000Z
2639,1553331951586738178,business,Fear,Fear,0.0,Neutral,BBCWorld,54314215,Fear,california u s,2017-11-25T15:40:10.000Z
2640,1553331951586738178,business,Fear,Fear,0.0,Neutral,BBCWorld,1443323132241186821,Fear,empty,2017-11-25T15:40:10.000Z
2641,1553331951586738178,business,Fear,Fear,0.0,Neutral,BBCWorld,2748968909,Fear,empty,2017-11-25T15:40:10.000Z
2642,1553331951586738178,business,Fear,Fear,0.0,Neutral,BBCWorld,1258593065465348097,Fear,mill valley ca,2017-11-25T15:40:10.000Z
2643,1553331951586738178,business,Fear,Fear,0.0,Neutral,BBCWorld,1513565262683033602,Fear,empty,2017-11-25T15:40:10.000Z
2644,1553329533310337025,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1460472212670976003,Sadness,empty,2016-04-13T17:06:10.000Z
2645,1553329533310337025,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1460472212670976003,Love,empty,2016-04-13T17:06:10.000Z
2646,1553329533310337025,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1460472212670976003,Love,empty,2016-04-13T17:06:10.000Z
2647,1553329533310337025,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1360041623640412163,Fear,empty,2016-04-13T17:06:10.000Z
2648,1553329533310337025,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1360041623640412163,Love,empty,2016-04-13T17:06:10.000Z
2649,1553329533310337025,politics,Sadness,Fear,0.0,Neutral,BBCWorld,1124272416757309441,Love,empty,2016-04-13T17:06:10.000Z
2650,1553329533310337025,politics,Sadness,Fear,0.0,Neutral,BBCWorld,52054289,Love,auckland new zealand,2016-04-13T17:06:10.000Z
2651,1553329533310337025,politics,Sadness,Fear,0.0,Neutral,BBCWorld,26229798,Sadness,empty,2016-04-13T17:06:10.000Z
2652,1553329533310337025,politics,Sadness,Fear,0.0,Neutral,BBCWorld,244674824,Love,empty,2016-04-13T17:06:10.000Z
2653,1553329533310337025,politics,Sadness,Fear,0.0,Neutral,BBCWorld,2312629443,Fear,moscow russia,2016-04-13T17:06:10.000Z
2654,1553323878231035904,sport,Fear,Fear,0.75,Positive,BBCWorld,887233025960026112,Love,empty,2015-01-02T22:40:54.000Z
2655,1553323878231035904,sport,Fear,Fear,0.75,Positive,BBCWorld,1550589339083612162,Love,empty,2015-01-02T22:40:54.000Z
2656,1553323878231035904,sport,Fear,Fear,0.75,Positive,BBCWorld,1544211751314472960,Fear,empty,2015-01-02T22:40:54.000Z
2657,1553323878231035904,sport,Fear,Fear,0.75,Positive,BBCWorld,1550045475511975936,Love,africa,2015-01-02T22:40:54.000Z
2658,1553323878231035904,sport,Fear,Fear,0.75,Positive,BBCWorld,1501449137073524738,Fear,empty,2015-01-02T22:40:54.000Z
2659,1553323878231035904,sport,Fear,Fear,0.75,Positive,BBCWorld,466032766,Fear,vancouver,2015-01-02T22:40:54.000Z
2660,1553323878231035904,sport,Fear,Fear,0.75,Positive,BBCWorld,1549503659066609664,Sadness,empty,2015-01-02T22:40:54.000Z
2661,1553323878231035904,sport,Fear,Fear,0.75,Positive,BBCWorld,1524418968689205250,Fear,empty,2015-01-02T22:40:54.000Z
2662,1553323878231035904,sport,Fear,Fear,0.75,Positive,BBCWorld,1393329235679346689,Fear,turtle island,2015-01-02T22:40:54.000Z
2663,1553323878231035904,sport,Fear,Fear,0.75,Positive,BBCWorld,1545352317502820352,Love,empty,2015-01-02T22:40:54.000Z
2664,1553318503578574851,business,Fear,Sad,1.0,Negative,BBCWorld,1439692375425789962,Love,empty,2021-04-18T20:51:25.000Z
2665,1553318503578574851,business,Fear,Sad,1.0,Negative,BBCWorld,1530211396582903808,Fear,kanab ut,2021-04-18T20:51:25.000Z
2666,1553318503578574851,business,Fear,Sad,1.0,Negative,BBCWorld,180273734,Fear,nyc,2021-04-18T20:51:25.000Z
2667,1553318503578574851,business,Fear,Sad,1.0,Negative,BBCWorld,1342467376525271041,Surprise,empty,2021-04-18T20:51:25.000Z
2668,1553318503578574851,business,Fear,Sad,1.0,Negative,BBCWorld,367267878,Love,youston,2021-04-18T20:51:25.000Z
2669,1553318503578574851,business,Fear,Sad,1.0,Negative,BBCWorld,444295123,Anger,your mind,2021-04-18T20:51:25.000Z
2670,1553318503578574851,business,Fear,Sad,1.0,Negative,BBCWorld,1478582290561355780,Love,empty,2021-04-18T20:51:25.000Z
2671,1553318503578574851,business,Fear,Sad,1.0,Negative,BBCWorld,1478582290561355780,Love,empty,2021-04-18T20:51:25.000Z
2672,1553318503578574851,business,Fear,Sad,1.0,Negative,BBCWorld,1471269906964484101,Love,empty,2021-04-18T20:51:25.000Z
2673,1553318503578574851,business,Fear,Sad,1.0,Negative,BBCWorld,176586169,Sadness,louisville ky,2021-04-18T20:51:25.000Z
2674,1553313969133260801,business,Sadness,Fear,0.0,Neutral,BBCWorld,329967135,Sadness,assiot egypt,2021-11-23T11:58:28.000Z
2675,1553313969133260801,business,Sadness,Fear,0.0,Neutral,BBCWorld,1498771524874088454,Fear,empty,2021-11-23T11:58:28.000Z
2676,1553313969133260801,business,Sadness,Fear,0.0,Neutral,BBCWorld,1081168899528306688,Sadness,south east asia now,2021-11-23T11:58:28.000Z
2677,1553313969133260801,business,Sadness,Fear,0.0,Neutral,BBCWorld,1527129499967672320,Fear,empty,2021-11-23T11:58:28.000Z
2678,1553313969133260801,business,Sadness,Fear,0.0,Neutral,BBCWorld,1527129499967672320,Sadness,empty,2021-11-23T11:58:28.000Z
2679,1553313969133260801,business,Sadness,Fear,0.0,Neutral,BBCWorld,1478019406349455366,Love,new orleans la,2021-11-23T11:58:28.000Z
2680,1553313969133260801,business,Sadness,Fear,0.0,Neutral,BBCWorld,1553350262106243072,Fear,empty,2021-11-23T11:58:28.000Z
2681,1553313969133260801,business,Sadness,Fear,0.0,Neutral,BBCWorld,73979628,Fear,planet earth dar al harb,2021-11-23T11:58:28.000Z
2682,1553313969133260801,business,Sadness,Fear,0.0,Neutral,BBCWorld,1392947253287997452,Sadness,empty,2021-11-23T11:58:28.000Z
2683,1553313969133260801,business,Sadness,Fear,0.0,Neutral,BBCWorld,1271263604482797568,Sadness,empty,2021-11-23T11:58:28.000Z
2684,1553311709951057921,entertainment,Love,Fear,0.0,Neutral,BBCWorld,4434425412,Fear,empty,2022-02-09T20:11:45.000Z
2685,1553311709951057921,entertainment,Love,Fear,0.0,Neutral,BBCWorld,1358754903741632515,Love,empty,2022-02-09T20:11:45.000Z
2686,1553311709951057921,entertainment,Love,Fear,0.0,Neutral,BBCWorld,180901201,Love,empty,2022-02-09T20:11:45.000Z
2687,1553311709951057921,entertainment,Love,Fear,0.0,Neutral,BBCWorld,1553350262106243072,Fear,empty,2022-02-09T20:11:45.000Z
2688,1553311709951057921,entertainment,Love,Fear,0.0,Neutral,BBCWorld,1553356206114099200,Sadness,empty,2022-02-09T20:11:45.000Z
2689,1553311709951057921,entertainment,Love,Fear,0.0,Neutral,BBCWorld,1476825934158184450,Fear,empty,2022-02-09T20:11:45.000Z
2690,1553311709951057921,entertainment,Love,Fear,0.0,Neutral,BBCWorld,1073712829419671552,Love,world wide,2022-02-09T20:11:45.000Z
2691,1553311709951057921,entertainment,Love,Fear,0.0,Neutral,BBCWorld,1406618243800829952,Fear,empty,2022-02-09T20:11:45.000Z
2692,1553311709951057921,entertainment,Love,Fear,0.0,Neutral,BBCWorld,1406618243800829952,Sadness,empty,2022-02-09T20:11:45.000Z
2693,1553311709951057921,entertainment,Love,Fear,0.0,Neutral,BBCWorld,1444316002645422081,Love,england united kingdom,2022-02-09T20:11:45.000Z
2694,1553306284136562689,entertainment,Love,Fear,0.0,Neutral,BBCWorld,591181921,Love,portsmouth england,2022-07-16T16:18:56.000Z
2695,1553306284136562689,entertainment,Love,Fear,0.0,Neutral,BBCWorld,1514659881504022590,Sadness,empty,2022-07-16T16:18:56.000Z
2696,1553306284136562689,entertainment,Love,Fear,0.0,Neutral,BBCWorld,1500965478096797697,Fear,empty,2022-07-16T16:18:56.000Z
2697,1553306284136562689,entertainment,Love,Fear,0.0,Neutral,BBCWorld,1463432128050442243,Fear,empty,2022-07-16T16:18:56.000Z
2698,1553306284136562689,entertainment,Love,Fear,0.0,Neutral,BBCWorld,1383885856574902276,Fear,uk,2022-07-16T16:18:56.000Z
2699,1553306284136562689,entertainment,Love,Fear,0.0,Neutral,BBCWorld,72944309,Fear,tullahoma tn,2022-07-16T16:18:56.000Z
2700,1553306284136562689,entertainment,Love,Fear,0.0,Neutral,BBCWorld,1392156181486051330,Love,30 45 00 s 30 27 00 e,2022-07-16T16:18:56.000Z
2701,1553306284136562689,entertainment,Love,Fear,0.0,Neutral,BBCWorld,522591005,Fear,barcelona spain,2022-07-16T16:18:56.000Z
2702,1553306284136562689,entertainment,Love,Fear,0.0,Neutral,BBCWorld,1553350262106243072,Fear,empty,2022-07-16T16:18:56.000Z
2703,1553306284136562689,entertainment,Love,Fear,0.0,Neutral,BBCWorld,43351884,Love,lost continent,2022-07-16T16:18:56.000Z
2704,1553303611916140544,business,Sadness,Fear,0.0,Neutral,BBCWorld,1536317996863565824,Sadness,empty,2015-07-27T22:38:45.000Z
2705,1553303611916140544,business,Sadness,Fear,0.0,Neutral,BBCWorld,978637790924611584,Sadness,south east asia,2015-07-27T22:38:45.000Z
2706,1553303611916140544,business,Sadness,Fear,0.0,Neutral,BBCWorld,19812578,Love,dunedin new zealand,2015-07-27T22:38:45.000Z
2707,1553303611916140544,business,Sadness,Fear,0.0,Neutral,BBCWorld,1463432128050442243,Love,empty,2015-07-27T22:38:45.000Z
2708,1553303611916140544,business,Sadness,Fear,0.0,Neutral,BBCWorld,1525614113149177856,Love,indonesia,2015-07-27T22:38:45.000Z
2709,1553303611916140544,business,Sadness,Fear,0.0,Neutral,BBCWorld,1500535067063504906,Sadness,dotito,2015-07-27T22:38:45.000Z
2710,1553303611916140544,business,Sadness,Fear,0.0,Neutral,BBCWorld,1519698943604445184,Love,empty,2015-07-27T22:38:45.000Z
2711,1553303611916140544,business,Sadness,Fear,0.0,Neutral,BBCWorld,1519698943604445184,Love,empty,2015-07-27T22:38:45.000Z
2712,1553303611916140544,business,Sadness,Fear,0.0,Neutral,BBCWorld,1519698943604445184,Sadness,empty,2015-07-27T22:38:45.000Z
2713,1553297368438677505,sport,Fear,Fear,0.19166666666666665,Positive,BBCWorld,1176536456,Fear,dandora p 1,2011-02-03T05:02:09.000Z
2714,1553297368438677505,sport,Fear,Fear,0.19166666666666665,Positive,BBCWorld,714461021050503168,Love,australia,2011-02-03T05:02:09.000Z
2715,1553297368438677505,sport,Fear,Fear,0.19166666666666665,Positive,BBCWorld,1553079853997506561,Love,san diego ca,2011-02-03T05:02:09.000Z
2716,1553297368438677505,sport,Fear,Fear,0.19166666666666665,Positive,BBCWorld,1553079853997506561,Love,san diego ca,2011-02-03T05:02:09.000Z
2717,1553297368438677505,sport,Fear,Fear,0.19166666666666665,Positive,BBCWorld,1537490191224651779,Fear,empty,2011-02-03T05:02:09.000Z
2718,1553297368438677505,sport,Fear,Fear,0.19166666666666665,Positive,BBCWorld,1449262936870907908,Love,south vietnam,2011-02-03T05:02:09.000Z
2719,1553297368438677505,sport,Fear,Fear,0.19166666666666665,Positive,BBCWorld,992988407516327936,Fear,bulawayo zimbabwe,2011-02-03T05:02:09.000Z
2720,1553297368438677505,sport,Fear,Fear,0.19166666666666665,Positive,BBCWorld,1458156823458959361,Love,ozarks,2011-02-03T05:02:09.000Z
2721,1553297368438677505,sport,Fear,Fear,0.19166666666666665,Positive,BBCWorld,4434425412,Fear,empty,2011-02-03T05:02:09.000Z
2722,1553297368438677505,sport,Fear,Fear,0.19166666666666665,Positive,BBCWorld,1300156287645356032,Sadness,empty,2011-02-03T05:02:09.000Z
2723,1554037238622834688,business,Sadness,Fear,0.45454545454545453,Positive,BBCWorld,1264503047973220352,Love,empty,2019-02-10T04:35:28.000Z
2724,1554037238622834688,business,Sadness,Fear,0.45454545454545453,Positive,BBCWorld,581231153,Sadness,empty,2019-02-10T04:35:28.000Z
2725,1554037238622834688,business,Sadness,Fear,0.45454545454545453,Positive,BBCWorld,543653177,Love,europe,2019-02-10T04:35:28.000Z
2726,1554037238622834688,business,Sadness,Fear,0.45454545454545453,Positive,BBCWorld,1480259087040405507,Love,empty,2019-02-10T04:35:28.000Z
2727,1554037238622834688,business,Sadness,Fear,0.45454545454545453,Positive,BBCWorld,1478386997169377286,Fear,lahore,2019-02-10T04:35:28.000Z
2728,1554037238622834688,business,Sadness,Fear,0.45454545454545453,Positive,BBCWorld,1521218585229774851,Sadness,empty,2019-02-10T04:35:28.000Z
2729,1554037238622834688,business,Sadness,Fear,0.45454545454545453,Positive,BBCWorld,1553140237332889600,Love,united states,2019-02-10T04:35:28.000Z
2730,1554037238622834688,business,Sadness,Fear,0.45454545454545453,Positive,BBCWorld,1490571432270909442,Love,singapore,2019-02-10T04:35:28.000Z
2731,1554032211875217410,sport,Fear,Fear,0.42727272727272725,Positive,BBCWorld,250407003,Love,empty,2011-08-31T14:27:22.000Z
2732,1554032211875217410,sport,Fear,Fear,0.42727272727272725,Positive,BBCWorld,1521643696206319617,Fear,empty,2011-08-31T14:27:22.000Z
2733,1554032211875217410,sport,Fear,Fear,0.42727272727272725,Positive,BBCWorld,39540472,Love,auckland,2011-08-31T14:27:22.000Z
2734,1554032211875217410,sport,Fear,Fear,0.42727272727272725,Positive,BBCWorld,1490199696627093508,Sadness,empty,2011-08-31T14:27:22.000Z
2735,1554032211875217410,sport,Fear,Fear,0.42727272727272725,Positive,BBCWorld,1509412251387641856,Fear,empty,2011-08-31T14:27:22.000Z
2736,1554032211875217410,sport,Fear,Fear,0.42727272727272725,Positive,BBCWorld,1553887919546695680,Fear,empty,2011-08-31T14:27:22.000Z
2737,1554032211875217410,sport,Fear,Fear,0.42727272727272725,Positive,BBCWorld,1545384724587323394,Fear,empty,2011-08-31T14:27:22.000Z
2738,1554032211875217410,sport,Fear,Fear,0.42727272727272725,Positive,BBCWorld,1387397133083586567,Joy,england united kingdom,2011-08-31T14:27:22.000Z
2739,1554032211875217410,sport,Fear,Fear,0.42727272727272725,Positive,BBCWorld,299567651,Love,mars pa,2011-08-31T14:27:22.000Z
2740,1554032211875217410,sport,Fear,Fear,0.42727272727272725,Positive,BBCWorld,1316841099365941250,Love,empty,2011-08-31T14:27:22.000Z
2741,1554027173861810176,entertainment,Joy,Angry,0.3333333333333333,Positive,BBCWorld,264735352,Joy,exile,2014-01-16T23:50:38.000Z
2742,1554027173861810176,entertainment,Joy,Angry,0.3333333333333333,Positive,BBCWorld,1523649583762624513,Love,empty,2014-01-16T23:50:38.000Z
2743,1554027173861810176,entertainment,Joy,Angry,0.3333333333333333,Positive,BBCWorld,1359118538342952960,Fear,empty,2014-01-16T23:50:38.000Z
2744,1554027173861810176,entertainment,Joy,Angry,0.3333333333333333,Positive,BBCWorld,1545384724587323394,Fear,empty,2014-01-16T23:50:38.000Z
2745,1554027173861810176,entertainment,Joy,Angry,0.3333333333333333,Positive,BBCWorld,1490571432270909442,Love,singapore,2014-01-16T23:50:38.000Z
2746,1554022154567565312,business,Fear,Fear,0.4666666666666666,Positive,BBCWorld,1539641800008540160,Fear,empty,2012-02-05T05:45:52.000Z
2747,1554022154567565312,business,Fear,Fear,0.4666666666666666,Positive,BBCWorld,2733396073,Love,empty,2012-02-05T05:45:52.000Z
2748,1554022154567565312,business,Fear,Fear,0.4666666666666666,Positive,BBCWorld,1000015310651645953,Love,empty,2012-02-05T05:45:52.000Z
2749,1554022154567565312,business,Fear,Fear,0.4666666666666666,Positive,BBCWorld,1490571432270909442,Joy,singapore,2012-02-05T05:45:52.000Z
2750,1554017109818200067,sport,Fear,Fear,0.5,Neutral,BBCWorld,1549876685646036994,Sadness,empty,2010-10-14T06:23:15.000Z
2751,1554017109818200067,sport,Fear,Fear,0.5,Neutral,BBCWorld,1549876685646036994,Sadness,empty,2010-10-14T06:23:15.000Z
2752,1554017109818200067,sport,Fear,Fear,0.5,Neutral,BBCWorld,1518603021743276039,Love,empty,2010-10-14T06:23:15.000Z
2753,1554017109818200067,sport,Fear,Fear,0.5,Neutral,BBCWorld,1509929513173811201,Fear,empty,2010-10-14T06:23:15.000Z
2754,1554017109818200067,sport,Fear,Fear,0.5,Neutral,BBCWorld,1316841099365941250,Sadness,empty,2010-10-14T06:23:15.000Z
2755,1554017109818200067,sport,Fear,Fear,0.5,Neutral,BBCWorld,1518535829752274946,Sadness,earb,2010-10-14T06:23:15.000Z
2756,1554017109818200067,sport,Fear,Fear,0.5,Neutral,BBCWorld,1390750226508550148,Sadness,empty,2010-10-14T06:23:15.000Z
2757,1554017109818200067,sport,Fear,Fear,0.5,Neutral,BBCWorld,1499805678709481474,Love,empty,2010-10-14T06:23:15.000Z
2758,1554017109818200067,sport,Fear,Fear,0.5,Neutral,BBCWorld,1549876685646036994,Fear,empty,2010-10-14T06:23:15.000Z
2759,1554017109818200067,sport,Fear,Fear,0.5,Neutral,BBCWorld,1544100525653753859,Anger,empty,2010-10-14T06:23:15.000Z
2760,1554012078037520384,entertainment,Fear,Fear,0.0,Neutral,BBCWorld,1446869201369501697,Fear,india,2019-10-12T05:03:55.000Z
2761,1554012078037520384,entertainment,Fear,Fear,0.0,Neutral,BBCWorld,1520321046016147456,Fear,empty,2019-10-12T05:03:55.000Z
2762,1554012078037520384,entertainment,Fear,Fear,0.0,Neutral,BBCWorld,968945382712594432,Fear,empty,2019-10-12T05:03:55.000Z
2763,1554012078037520384,entertainment,Fear,Fear,0.0,Neutral,BBCWorld,1446869201369501697,Fear,india,2019-10-12T05:03:55.000Z
2764,1554012078037520384,entertainment,Fear,Fear,0.0,Neutral,BBCWorld,968945382712594432,Love,empty,2019-10-12T05:03:55.000Z
2765,1554012078037520384,entertainment,Fear,Fear,0.0,Neutral,BBCWorld,1446869201369501697,Sadness,india,2019-10-12T05:03:55.000Z
2766,1554012078037520384,entertainment,Fear,Fear,0.0,Neutral,BBCWorld,1446869201369501697,Sadness,india,2019-10-12T05:03:55.000Z
2767,1554012078037520384,entertainment,Fear,Fear,0.0,Neutral,BBCWorld,968945382712594432,Love,empty,2019-10-12T05:03:55.000Z
2768,1554012078037520384,entertainment,Fear,Fear,0.0,Neutral,BBCWorld,1490571432270909442,Love,singapore,2019-10-12T05:03:55.000Z
2769,1554012078037520384,entertainment,Fear,Fear,0.0,Neutral,BBCWorld,1446869201369501697,Fear,india,2019-10-12T05:03:55.000Z
2770,1554007039600361473,entertainment,Love,Fear,0.6,Negative,BBCWorld,1490571432270909442,Love,singapore,2022-04-19T10:36:29.000Z
2771,1554007039600361473,entertainment,Love,Fear,0.6,Negative,BBCWorld,29433037,Fear,montreal,2022-04-19T10:36:29.000Z
2772,1554007039600361473,entertainment,Love,Fear,0.6,Negative,BBCWorld,1406618243800829952,Fear,empty,2022-04-19T10:36:29.000Z
2773,1554007039600361473,entertainment,Love,Fear,0.6,Negative,BBCWorld,1406618243800829952,Sadness,empty,2022-04-19T10:36:29.000Z
2774,1554007039600361473,entertainment,Love,Fear,0.6,Negative,BBCWorld,6991242,Sadness,rotterdam,2022-04-19T10:36:29.000Z
2775,1554007039600361473,entertainment,Love,Fear,0.6,Negative,BBCWorld,1547287993853087744,Love,empty,2022-04-19T10:36:29.000Z
2776,1554007039600361473,entertainment,Love,Fear,0.6,Negative,BBCWorld,1547287993853087744,Love,empty,2022-04-19T10:36:29.000Z
2777,1554007039600361473,entertainment,Love,Fear,0.6,Negative,BBCWorld,1553476098880671748,Love,east eden,2022-04-19T10:36:29.000Z
2778,1554007039600361473,entertainment,Love,Fear,0.6,Negative,BBCWorld,1519491048879247361,Sadness,torrance ca,2022-04-19T10:36:29.000Z
2779,1554007039600361473,entertainment,Love,Fear,0.6,Negative,BBCWorld,916280820,Love,empty,2022-04-19T10:36:29.000Z
2780,1554001991604604928,tech,Love,Fear,0.45454545454545453,Positive,BBCWorld,1537517932355342336,Fear,perth western australia,2019-08-16T13:14:45.000Z
2781,1554001991604604928,tech,Love,Fear,0.45454545454545453,Positive,BBCWorld,1499805678709481474,Sadness,empty,2019-08-16T13:14:45.000Z
2782,1554001991604604928,tech,Love,Fear,0.45454545454545453,Positive,BBCWorld,2550993804,Love,empty,2019-08-16T13:14:45.000Z
2783,1554001991604604928,tech,Love,Fear,0.45454545454545453,Positive,BBCWorld,1518704527905792000,Love,empty,2019-08-16T13:14:45.000Z
2784,1554001991604604928,tech,Love,Fear,0.45454545454545453,Positive,BBCWorld,1550453800732966912,Love,she,2019-08-16T13:14:45.000Z
2785,1554001991604604928,tech,Love,Fear,0.45454545454545453,Positive,BBCWorld,1550453800732966912,Sadness,she,2019-08-16T13:14:45.000Z
2786,1554001991604604928,tech,Love,Fear,0.45454545454545453,Positive,BBCWorld,2550993804,Love,empty,2019-08-16T13:14:45.000Z
2787,1554001991604604928,tech,Love,Fear,0.45454545454545453,Positive,BBCWorld,1550453800732966912,Love,she,2019-08-16T13:14:45.000Z
2788,1554001991604604928,tech,Love,Fear,0.45454545454545453,Positive,BBCWorld,1490571432270909442,Love,singapore,2019-08-16T13:14:45.000Z
2789,1554001991604604928,tech,Love,Fear,0.45454545454545453,Positive,BBCWorld,1453477088665776133,Love,empty,2019-08-16T13:14:45.000Z
2790,1553996970699771904,business,Love,Sad,0.0,Neutral,BBCWorld,1526035394868879361,Sadness,empty,2020-03-03T12:28:57.000Z
2791,1553996970699771904,business,Love,Sad,0.0,Neutral,BBCWorld,252622657,Fear,california,2020-03-03T12:28:57.000Z
2792,1553996970699771904,business,Love,Sad,0.0,Neutral,BBCWorld,1506975193918578690,Fear,empty,2020-03-03T12:28:57.000Z
2793,1553996970699771904,business,Love,Sad,0.0,Neutral,BBCWorld,1506975193918578690,Fear,empty,2020-03-03T12:28:57.000Z
2794,1553996970699771904,business,Love,Sad,0.0,Neutral,BBCWorld,1506975193918578690,Sadness,empty,2020-03-03T12:28:57.000Z
2795,1553996970699771904,business,Love,Sad,0.0,Neutral,BBCWorld,907674229,Fear,france,2020-03-03T12:28:57.000Z
2796,1553996970699771904,business,Love,Sad,0.0,Neutral,BBCWorld,1506975193918578690,Love,empty,2020-03-03T12:28:57.000Z
2797,1553996970699771904,business,Love,Sad,0.0,Neutral,BBCWorld,1442723134394671110,Fear,empty,2020-03-03T12:28:57.000Z
2798,1553996970699771904,business,Love,Sad,0.0,Neutral,BBCWorld,1506975193918578690,Sadness,empty,2020-03-03T12:28:57.000Z
2799,1553996970699771904,business,Love,Sad,0.0,Neutral,BBCWorld,1553406789441445888,Love,empty,2020-03-03T12:28:57.000Z
2800,1553991954777706497,business,Love,Sad,0.1,Negative,BBCWorld,1490571432270909442,Love,singapore,2022-08-01T02:23:24.000Z
2801,1553991954777706497,business,Love,Sad,0.1,Negative,BBCWorld,389735726,Fear,lorraine france,2022-08-01T02:23:24.000Z
2802,1553991954777706497,business,Love,Sad,0.1,Negative,BBCWorld,3972732796,Fear,empty,2022-08-01T02:23:24.000Z
2803,1553991954777706497,business,Love,Sad,0.1,Negative,BBCWorld,1143812021260967936,Fear,eutopia,2022-08-01T02:23:24.000Z
2804,1553991954777706497,business,Love,Sad,0.1,Negative,BBCWorld,1125507082604515328,Fear,europa,2022-08-01T02:23:24.000Z
2805,1553991954777706497,business,Love,Sad,0.1,Negative,BBCWorld,40821769,Love,dallas texas,2022-08-01T02:23:24.000Z
2806,1553991954777706497,business,Love,Sad,0.1,Negative,BBCWorld,1420096552450895879,Sadness,empty,2022-08-01T02:23:24.000Z
2807,1553991954777706497,business,Love,Sad,0.1,Negative,BBCWorld,1289746940775800832,Fear,empty,2022-08-01T02:23:24.000Z
